source,target,data_mb,data_bytes,files
individualsid0000331,individualsmergeid0000350,0.028299000,28299,chr13n-6001-7001.tar.gz
individualsid0000332,individualsmergeid0000350,0.028319000,28319,chr13n-7001-8001.tar.gz
individualsid0000333,individualsmergeid0000350,0.028162000,28162,chr13n-8001-9001.tar.gz
individualsid0000338,individualsmergeid0000350,0.028138000,28138,chr13n-13001-14001.tar.gz
individualsid0000339,individualsmergeid0000350,0.028176000,28176,chr13n-14001-15001.tar.gz
individualsid0000345,individualsmergeid0000350,0.028056000,28056,chr13n-20001-21001.tar.gz
individualsid0000346,individualsmergeid0000350,0.028098000,28098,chr13n-21001-22001.tar.gz
individualsid0000347,individualsmergeid0000350,0.028178000,28178,chr13n-22001-23001.tar.gz
individualsid0000348,individualsmergeid0000350,0.028419000,28419,chr13n-23001-24001.tar.gz
individualsid0000341,individualsmergeid0000350,0.028514000,28514,chr13n-16001-17001.tar.gz
individualsid0000342,individualsmergeid0000350,0.028742000,28742,chr13n-17001-18001.tar.gz
individualsid0000343,individualsmergeid0000350,0.028699000,28699,chr13n-18001-19001.tar.gz
individualsid0000344,individualsmergeid0000350,0.028648000,28648,chr13n-19001-20001.tar.gz
individualsid0000349,individualsmergeid0000350,0.028893000,28893,chr13n-24001-25001.tar.gz
individualsid0000340,individualsmergeid0000350,0.028796000,28796,chr13n-15001-16001.tar.gz
individualsid0000356,individualsmergeid0000377,0.028265000,28265,chr14n-4001-5001.tar.gz
individualsid0000357,individualsmergeid0000377,0.028062000,28062,chr14n-5001-6001.tar.gz
individualsid0000358,individualsmergeid0000377,0.028042000,28042,chr14n-6001-7001.tar.gz
individualsid0000359,individualsmergeid0000377,0.027662000,27662,chr14n-7001-8001.tar.gz
individualsid0000352,individualsmergeid0000377,0.027665000,27665,chr14n-1-1001.tar.gz
individualsid0000353,individualsmergeid0000377,0.028272000,28272,chr14n-1001-2001.tar.gz
individualsid0000354,individualsmergeid0000377,0.028288000,28288,chr14n-2001-3001.tar.gz
individualsid0000355,individualsmergeid0000377,0.027831000,27831,chr14n-3001-4001.tar.gz
individualsid0000367,individualsmergeid0000377,0.028315000,28315,chr14n-15001-16001.tar.gz
individualsid0000368,individualsmergeid0000377,0.028240000,28240,chr14n-16001-17001.tar.gz
individualsid0000369,individualsmergeid0000377,0.027952000,27952,chr14n-17001-18001.tar.gz
individualsid0000363,individualsmergeid0000377,0.027981000,27981,chr14n-11001-12001.tar.gz
individualsid0000364,individualsmergeid0000377,0.028144000,28144,chr14n-12001-13001.tar.gz
individualsid0000365,individualsmergeid0000377,0.027862000,27862,chr14n-13001-14001.tar.gz
individualsid0000366,individualsmergeid0000377,0.028230000,28230,chr14n-14001-15001.tar.gz
individualsid0000360,individualsmergeid0000377,0.028286000,28286,chr14n-8001-9001.tar.gz
individualsid0000361,individualsmergeid0000377,0.028337000,28337,chr14n-9001-10001.tar.gz
individualsid0000362,individualsmergeid0000377,0.028266000,28266,chr14n-10001-11001.tar.gz
individualsid0000374,individualsmergeid0000377,0.027647000,27647,chr14n-22001-23001.tar.gz
individualsid0000375,individualsmergeid0000377,0.028364000,28364,chr14n-23001-24001.tar.gz
individualsid0000376,individualsmergeid0000377,0.028202000,28202,chr14n-24001-25001.tar.gz
individualsid0000370,individualsmergeid0000377,0.027667000,27667,chr14n-18001-19001.tar.gz
individualsid0000371,individualsmergeid0000377,0.028012000,28012,chr14n-19001-20001.tar.gz
individualsid0000372,individualsmergeid0000377,0.028177000,28177,chr14n-20001-21001.tar.gz
individualsid0000373,individualsmergeid0000377,0.028252000,28252,chr14n-21001-22001.tar.gz
individualsid0000379,individualsmergeid0000404,0.027573000,27573,chr15n-1-1001.tar.gz
individualsid0000389,individualsmergeid0000404,0.028070000,28070,chr15n-10001-11001.tar.gz
individualsid0000385,individualsmergeid0000404,0.027510000,27510,chr15n-6001-7001.tar.gz
individualsid0000386,individualsmergeid0000404,0.028019000,28019,chr15n-7001-8001.tar.gz
individualsid0000387,individualsmergeid0000404,0.027629000,27629,chr15n-8001-9001.tar.gz
individualsid0000388,individualsmergeid0000404,0.028688000,28688,chr15n-9001-10001.tar.gz
individualsid0000381,individualsmergeid0000404,0.028760000,28760,chr15n-2001-3001.tar.gz
individualsid0000382,individualsmergeid0000404,0.027759000,27759,chr15n-3001-4001.tar.gz
individualsid0000383,individualsmergeid0000404,0.027928000,27928,chr15n-4001-5001.tar.gz
individualsid0000384,individualsmergeid0000404,0.027552000,27552,chr15n-5001-6001.tar.gz
individualsid0000380,individualsmergeid0000404,0.027525000,27525,chr15n-1001-2001.tar.gz
individualsid0000400,individualsmergeid0000404,0.029066000,29066,chr15n-21001-22001.tar.gz
individualsid0000401,individualsmergeid0000404,0.028993000,28993,chr15n-22001-23001.tar.gz
individualsid0000402,individualsmergeid0000404,0.028980000,28980,chr15n-23001-24001.tar.gz
individualsid0000403,individualsmergeid0000404,0.027850000,27850,chr15n-24001-25001.tar.gz
individualsid0000396,individualsmergeid0000404,0.028113000,28113,chr15n-17001-18001.tar.gz
individualsid0000397,individualsmergeid0000404,0.028329000,28329,chr15n-18001-19001.tar.gz
individualsid0000398,individualsmergeid0000404,0.028162000,28162,chr15n-19001-20001.tar.gz
individualsid0000399,individualsmergeid0000404,0.027632000,27632,chr15n-20001-21001.tar.gz
individualsid0000392,individualsmergeid0000404,0.028073000,28073,chr15n-13001-14001.tar.gz
individualsid0000393,individualsmergeid0000404,0.028225000,28225,chr15n-14001-15001.tar.gz
individualsid0000394,individualsmergeid0000404,0.028140000,28140,chr15n-15001-16001.tar.gz
individualsid0000395,individualsmergeid0000404,0.027548000,27548,chr15n-16001-17001.tar.gz
individualsid0000390,individualsmergeid0000404,0.028055000,28055,chr15n-11001-12001.tar.gz
individualsid0000391,individualsmergeid0000404,0.027869000,27869,chr15n-12001-13001.tar.gz
individualsid0000430,individualsmergeid0000431,0.028163000,28163,chr16n-24001-25001.tar.gz
individualsid0000408,individualsmergeid0000431,0.028219000,28219,chr16n-2001-3001.tar.gz
individualsid0000409,individualsmergeid0000431,0.027970000,27970,chr16n-3001-4001.tar.gz
individualsid0000406,individualsmergeid0000431,0.028155000,28155,chr16n-1-1001.tar.gz
individualsid0000407,individualsmergeid0000431,0.028406000,28406,chr16n-1001-2001.tar.gz
individualsid0000411,individualsmergeid0000431,0.027542000,27542,chr16n-5001-6001.tar.gz
individualsid0000412,individualsmergeid0000431,0.028134000,28134,chr16n-6001-7001.tar.gz
individualsid0000413,individualsmergeid0000431,0.028121000,28121,chr16n-7001-8001.tar.gz
individualsid0000414,individualsmergeid0000431,0.028197000,28197,chr16n-8001-9001.tar.gz
individualsid0000410,individualsmergeid0000431,0.028030000,28030,chr16n-4001-5001.tar.gz
individualsid0000419,individualsmergeid0000431,0.028032000,28032,chr16n-13001-14001.tar.gz
individualsid0000415,individualsmergeid0000431,0.027804000,27804,chr16n-9001-10001.tar.gz
individualsid0000416,individualsmergeid0000431,0.028163000,28163,chr16n-10001-11001.tar.gz
individualsid0000417,individualsmergeid0000431,0.028001000,28001,chr16n-11001-12001.tar.gz
individualsid0000418,individualsmergeid0000431,0.027690000,27690,chr16n-12001-13001.tar.gz
individualsid0000422,individualsmergeid0000431,0.027819000,27819,chr16n-16001-17001.tar.gz
individualsid0000423,individualsmergeid0000431,0.028019000,28019,chr16n-17001-18001.tar.gz
individualsid0000424,individualsmergeid0000431,0.027886000,27886,chr16n-18001-19001.tar.gz
individualsid0000425,individualsmergeid0000431,0.028115000,28115,chr16n-19001-20001.tar.gz
individualsid0000420,individualsmergeid0000431,0.027943000,27943,chr16n-14001-15001.tar.gz
individualsid0000421,individualsmergeid0000431,0.028157000,28157,chr16n-15001-16001.tar.gz
individualsid0000426,individualsmergeid0000431,0.027961000,27961,chr16n-20001-21001.tar.gz
individualsid0000427,individualsmergeid0000431,0.028010000,28010,chr16n-21001-22001.tar.gz
individualsid0000428,individualsmergeid0000431,0.028158000,28158,chr16n-22001-23001.tar.gz
individualsid0000429,individualsmergeid0000431,0.028209000,28209,chr16n-23001-24001.tar.gz
individualsid0000433,individualsmergeid0000458,0.028190000,28190,chr17n-1-1001.tar.gz
individualsid0000434,individualsmergeid0000458,0.028174000,28174,chr17n-1001-2001.tar.gz
individualsid0000435,individualsmergeid0000458,0.027475000,27475,chr17n-2001-3001.tar.gz
individualsid0000436,individualsmergeid0000458,0.027873000,27873,chr17n-3001-4001.tar.gz
individualsid0000437,individualsmergeid0000458,0.028364000,28364,chr17n-4001-5001.tar.gz
individualsid0000438,individualsmergeid0000458,0.028257000,28257,chr17n-5001-6001.tar.gz
individualsid0000439,individualsmergeid0000458,0.028090000,28090,chr17n-6001-7001.tar.gz
individualsid0000444,individualsmergeid0000458,0.027505000,27505,chr17n-11001-12001.tar.gz
individualsid0000445,individualsmergeid0000458,0.028083000,28083,chr17n-12001-13001.tar.gz
individualsid0000446,individualsmergeid0000458,0.028029000,28029,chr17n-13001-14001.tar.gz
individualsid0000447,individualsmergeid0000458,0.028037000,28037,chr17n-14001-15001.tar.gz
individualsid0000440,individualsmergeid0000458,0.027931000,27931,chr17n-7001-8001.tar.gz
individualsid0000441,individualsmergeid0000458,0.028250000,28250,chr17n-8001-9001.tar.gz
individualsid0000442,individualsmergeid0000458,0.028095000,28095,chr17n-9001-10001.tar.gz
individualsid0000443,individualsmergeid0000458,0.027544000,27544,chr17n-10001-11001.tar.gz
individualsid0000448,individualsmergeid0000458,0.027987000,27987,chr17n-15001-16001.tar.gz
individualsid0000449,individualsmergeid0000458,0.028080000,28080,chr17n-16001-17001.tar.gz
individualsid0000455,individualsmergeid0000458,0.028157000,28157,chr17n-22001-23001.tar.gz
individualsid0000456,individualsmergeid0000458,0.028153000,28153,chr17n-23001-24001.tar.gz
individualsid0000457,individualsmergeid0000458,0.027960000,27960,chr17n-24001-25001.tar.gz
individualsid0000451,individualsmergeid0000458,0.028523000,28523,chr17n-18001-19001.tar.gz
individualsid0000452,individualsmergeid0000458,0.028221000,28221,chr17n-19001-20001.tar.gz
individualsid0000453,individualsmergeid0000458,0.027879000,27879,chr17n-20001-21001.tar.gz
individualsid0000454,individualsmergeid0000458,0.028218000,28218,chr17n-21001-22001.tar.gz
individualsid0000450,individualsmergeid0000458,0.028152000,28152,chr17n-17001-18001.tar.gz
individualsid0000477,individualsmergeid0000485,0.028188000,28188,chr18n-17001-18001.tar.gz
individualsid0000478,individualsmergeid0000485,0.028136000,28136,chr18n-18001-19001.tar.gz
individualsid0000479,individualsmergeid0000485,0.027905000,27905,chr18n-19001-20001.tar.gz
individualsid0000473,individualsmergeid0000485,0.028345000,28345,chr18n-13001-14001.tar.gz
individualsid0000474,individualsmergeid0000485,0.028311000,28311,chr18n-14001-15001.tar.gz
individualsid0000475,individualsmergeid0000485,0.027646000,27646,chr18n-15001-16001.tar.gz
individualsid0000476,individualsmergeid0000485,0.028126000,28126,chr18n-16001-17001.tar.gz
individualsid0000470,individualsmergeid0000485,0.028243000,28243,chr18n-10001-11001.tar.gz
individualsid0000471,individualsmergeid0000485,0.028283000,28283,chr18n-11001-12001.tar.gz
individualsid0000472,individualsmergeid0000485,0.028294000,28294,chr18n-12001-13001.tar.gz
individualsid0000484,individualsmergeid0000485,0.027933000,27933,chr18n-24001-25001.tar.gz
individualsid0000480,individualsmergeid0000485,0.027633000,27633,chr18n-20001-21001.tar.gz
individualsid0000481,individualsmergeid0000485,0.028828000,28828,chr18n-21001-22001.tar.gz
individualsid0000482,individualsmergeid0000485,0.028003000,28003,chr18n-22001-23001.tar.gz
individualsid0000483,individualsmergeid0000485,0.027901000,27901,chr18n-23001-24001.tar.gz
individualsid0000466,individualsmergeid0000485,0.027909000,27909,chr18n-6001-7001.tar.gz
individualsid0000467,individualsmergeid0000485,0.027994000,27994,chr18n-7001-8001.tar.gz
individualsid0000468,individualsmergeid0000485,0.027858000,27858,chr18n-8001-9001.tar.gz
individualsid0000469,individualsmergeid0000485,0.028071000,28071,chr18n-9001-10001.tar.gz
individualsid0000462,individualsmergeid0000485,0.028062000,28062,chr18n-2001-3001.tar.gz
individualsid0000463,individualsmergeid0000485,0.027717000,27717,chr18n-3001-4001.tar.gz
individualsid0000464,individualsmergeid0000485,0.028965000,28965,chr18n-4001-5001.tar.gz
individualsid0000465,individualsmergeid0000485,0.029047000,29047,chr18n-5001-6001.tar.gz
individualsid0000460,individualsmergeid0000485,0.028296000,28296,chr18n-1-1001.tar.gz
individualsid0000461,individualsmergeid0000485,0.029130000,29130,chr18n-1001-2001.tar.gz
individualsid0000510,individualsmergeid0000512,0.028620000,28620,chr19n-23001-24001.tar.gz
individualsid0000511,individualsmergeid0000512,0.028245000,28245,chr19n-24001-25001.tar.gz
individualsid0000500,individualsmergeid0000512,0.027616000,27616,chr19n-13001-14001.tar.gz
individualsid0000501,individualsmergeid0000512,0.027695000,27695,chr19n-14001-15001.tar.gz
individualsid0000502,individualsmergeid0000512,0.027651000,27651,chr19n-15001-16001.tar.gz
individualsid0000507,individualsmergeid0000512,0.027506000,27506,chr19n-20001-21001.tar.gz
individualsid0000508,individualsmergeid0000512,0.028393000,28393,chr19n-21001-22001.tar.gz
individualsid0000509,individualsmergeid0000512,0.028455000,28455,chr19n-22001-23001.tar.gz
individualsid0000503,individualsmergeid0000512,0.028405000,28405,chr19n-16001-17001.tar.gz
individualsid0000504,individualsmergeid0000512,0.028428000,28428,chr19n-17001-18001.tar.gz
individualsid0000505,individualsmergeid0000512,0.028371000,28371,chr19n-18001-19001.tar.gz
individualsid0000506,individualsmergeid0000512,0.027974000,27974,chr19n-19001-20001.tar.gz
individualsid0000488,individualsmergeid0000512,0.027947000,27947,chr19n-1001-2001.tar.gz
individualsid0000489,individualsmergeid0000512,0.027695000,27695,chr19n-2001-3001.tar.gz
individualsid0000487,individualsmergeid0000512,0.027886000,27886,chr19n-1-1001.tar.gz
individualsid0000499,individualsmergeid0000512,0.028333000,28333,chr19n-12001-13001.tar.gz
individualsid0000495,individualsmergeid0000512,0.027528000,27528,chr19n-8001-9001.tar.gz
individualsid0000496,individualsmergeid0000512,0.027697000,27697,chr19n-9001-10001.tar.gz
individualsid0000497,individualsmergeid0000512,0.027944000,27944,chr19n-10001-11001.tar.gz
individualsid0000498,individualsmergeid0000512,0.028179000,28179,chr19n-11001-12001.tar.gz
individualsid0000491,individualsmergeid0000512,0.028179000,28179,chr19n-4001-5001.tar.gz
individualsid0000492,individualsmergeid0000512,0.027835000,27835,chr19n-5001-6001.tar.gz
individualsid0000493,individualsmergeid0000512,0.027663000,27663,chr19n-6001-7001.tar.gz
individualsid0000494,individualsmergeid0000512,0.028282000,28282,chr19n-7001-8001.tar.gz
individualsid0000490,individualsmergeid0000512,0.028030000,28030,chr19n-3001-4001.tar.gz
individualsid0000518,individualsmergeid0000539,0.028119000,28119,chr20n-4001-5001.tar.gz
individualsid0000519,individualsmergeid0000539,0.027999000,27999,chr20n-5001-6001.tar.gz
individualsid0000514,individualsmergeid0000539,0.028094000,28094,chr20n-1-1001.tar.gz
individualsid0000515,individualsmergeid0000539,0.028398000,28398,chr20n-1001-2001.tar.gz
individualsid0000516,individualsmergeid0000539,0.028305000,28305,chr20n-2001-3001.tar.gz
individualsid0000517,individualsmergeid0000539,0.028090000,28090,chr20n-3001-4001.tar.gz
individualsid0000521,individualsmergeid0000539,0.028153000,28153,chr20n-7001-8001.tar.gz
individualsid0000522,individualsmergeid0000539,0.028226000,28226,chr20n-8001-9001.tar.gz
individualsid0000523,individualsmergeid0000539,0.027482000,27482,chr20n-9001-10001.tar.gz
individualsid0000524,individualsmergeid0000539,0.028065000,28065,chr20n-10001-11001.tar.gz
individualsid0000520,individualsmergeid0000539,0.027539000,27539,chr20n-6001-7001.tar.gz
individualsid0000529,individualsmergeid0000539,0.028165000,28165,chr20n-15001-16001.tar.gz
individualsid0000525,individualsmergeid0000539,0.028258000,28258,chr20n-11001-12001.tar.gz
individualsid0000526,individualsmergeid0000539,0.028269000,28269,chr20n-12001-13001.tar.gz
individualsid0000527,individualsmergeid0000539,0.028082000,28082,chr20n-13001-14001.tar.gz
individualsid0000528,individualsmergeid0000539,0.028090000,28090,chr20n-14001-15001.tar.gz
individualsid0000532,individualsmergeid0000539,0.028151000,28151,chr20n-18001-19001.tar.gz
individualsid0000533,individualsmergeid0000539,0.028276000,28276,chr20n-19001-20001.tar.gz
individualsid0000534,individualsmergeid0000539,0.028110000,28110,chr20n-20001-21001.tar.gz
individualsid0000535,individualsmergeid0000539,0.028021000,28021,chr20n-21001-22001.tar.gz
individualsid0000530,individualsmergeid0000539,0.028288000,28288,chr20n-16001-17001.tar.gz
individualsid0000531,individualsmergeid0000539,0.028317000,28317,chr20n-17001-18001.tar.gz
individualsid0000536,individualsmergeid0000539,0.027777000,27777,chr20n-22001-23001.tar.gz
individualsid0000537,individualsmergeid0000539,0.028186000,28186,chr20n-23001-24001.tar.gz
individualsid0000538,individualsmergeid0000539,0.027649000,27649,chr20n-24001-25001.tar.gz
individualsid0000554,individualsmergeid0000566,0.027781000,27781,chr21n-13001-14001.tar.gz
individualsid0000555,individualsmergeid0000566,0.027986000,27986,chr21n-14001-15001.tar.gz
individualsid0000556,individualsmergeid0000566,0.028032000,28032,chr21n-15001-16001.tar.gz
individualsid0000557,individualsmergeid0000566,0.028078000,28078,chr21n-16001-17001.tar.gz
individualsid0000550,individualsmergeid0000566,0.027612000,27612,chr21n-9001-10001.tar.gz
individualsid0000551,individualsmergeid0000566,0.028359000,28359,chr21n-10001-11001.tar.gz
individualsid0000552,individualsmergeid0000566,0.028124000,28124,chr21n-11001-12001.tar.gz
individualsid0000553,individualsmergeid0000566,0.028035000,28035,chr21n-12001-13001.tar.gz
individualsid0000558,individualsmergeid0000566,0.028217000,28217,chr21n-17001-18001.tar.gz
individualsid0000559,individualsmergeid0000566,0.028202000,28202,chr21n-18001-19001.tar.gz
individualsid0000565,individualsmergeid0000566,0.028152000,28152,chr21n-24001-25001.tar.gz
individualsid0000561,individualsmergeid0000566,0.028240000,28240,chr21n-20001-21001.tar.gz
individualsid0000562,individualsmergeid0000566,0.028198000,28198,chr21n-21001-22001.tar.gz
individualsid0000563,individualsmergeid0000566,0.028016000,28016,chr21n-22001-23001.tar.gz
individualsid0000564,individualsmergeid0000566,0.028186000,28186,chr21n-23001-24001.tar.gz
individualsid0000560,individualsmergeid0000566,0.028100000,28100,chr21n-19001-20001.tar.gz
individualsid0000543,individualsmergeid0000566,0.028903000,28903,chr21n-2001-3001.tar.gz
individualsid0000544,individualsmergeid0000566,0.028938000,28938,chr21n-3001-4001.tar.gz
individualsid0000545,individualsmergeid0000566,0.028932000,28932,chr21n-4001-5001.tar.gz
individualsid0000546,individualsmergeid0000566,0.029013000,29013,chr21n-5001-6001.tar.gz
individualsid0000541,individualsmergeid0000566,0.028986000,28986,chr21n-1-1001.tar.gz
individualsid0000542,individualsmergeid0000566,0.027775000,27775,chr21n-1001-2001.tar.gz
individualsid0000547,individualsmergeid0000566,0.027637000,27637,chr21n-6001-7001.tar.gz
individualsid0000548,individualsmergeid0000566,0.028871000,28871,chr21n-7001-8001.tar.gz
individualsid0000549,individualsmergeid0000566,0.028194000,28194,chr21n-8001-9001.tar.gz
individualsid0000590,individualsmergeid0000593,0.028127000,28127,chr22n-22001-23001.tar.gz
individualsid0000591,individualsmergeid0000593,0.028148000,28148,chr22n-23001-24001.tar.gz
individualsid0000592,individualsmergeid0000593,0.027853000,27853,chr22n-24001-25001.tar.gz
individualsid0000568,individualsmergeid0000593,0.027874000,27874,chr22n-1-1001.tar.gz
individualsid0000569,individualsmergeid0000593,0.028086000,28086,chr22n-1001-2001.tar.gz
individualsid0000576,individualsmergeid0000593,0.028129000,28129,chr22n-8001-9001.tar.gz
individualsid0000577,individualsmergeid0000593,0.028157000,28157,chr22n-9001-10001.tar.gz
individualsid0000578,individualsmergeid0000593,0.028161000,28161,chr22n-10001-11001.tar.gz
individualsid0000579,individualsmergeid0000593,0.028147000,28147,chr22n-11001-12001.tar.gz
individualsid0000572,individualsmergeid0000593,0.027514000,27514,chr22n-4001-5001.tar.gz
individualsid0000573,individualsmergeid0000593,0.027993000,27993,chr22n-5001-6001.tar.gz
individualsid0000574,individualsmergeid0000593,0.027546000,27546,chr22n-6001-7001.tar.gz
individualsid0000575,individualsmergeid0000593,0.028159000,28159,chr22n-7001-8001.tar.gz
individualsid0000570,individualsmergeid0000593,0.027772000,27772,chr22n-2001-3001.tar.gz
individualsid0000571,individualsmergeid0000593,0.027761000,27761,chr22n-3001-4001.tar.gz
individualsid0000587,individualsmergeid0000593,0.027784000,27784,chr22n-19001-20001.tar.gz
individualsid0000588,individualsmergeid0000593,0.028137000,28137,chr22n-20001-21001.tar.gz
individualsid0000589,individualsmergeid0000593,0.027657000,27657,chr22n-21001-22001.tar.gz
individualsid0000583,individualsmergeid0000593,0.028035000,28035,chr22n-15001-16001.tar.gz
individualsid0000584,individualsmergeid0000593,0.028044000,28044,chr22n-16001-17001.tar.gz
individualsid0000585,individualsmergeid0000593,0.028091000,28091,chr22n-17001-18001.tar.gz
individualsid0000586,individualsmergeid0000593,0.027992000,27992,chr22n-18001-19001.tar.gz
individualsid0000580,individualsmergeid0000593,0.027729000,27729,chr22n-12001-13001.tar.gz
individualsid0000581,individualsmergeid0000593,0.028009000,28009,chr22n-13001-14001.tar.gz
individualsid0000582,individualsmergeid0000593,0.028154000,28154,chr22n-14001-15001.tar.gz
individualsmergeid0000026,mutationoverlapid0000595,0.024276000,24276,chr1n.tar.gz
siftingid0000027,mutationoverlapid0000595,2.126612000,2126612,sifted.SIFT.chr1.txt
individualsmergeid0000026,frequencyid0000596,0.024276000,24276,chr1n.tar.gz
siftingid0000027,frequencyid0000596,2.126612000,2126612,sifted.SIFT.chr1.txt
individualsmergeid0000026,mutationoverlapid0000597,0.024276000,24276,chr1n.tar.gz
siftingid0000027,mutationoverlapid0000597,2.126612000,2126612,sifted.SIFT.chr1.txt
individualsmergeid0000026,frequencyid0000598,0.024276000,24276,chr1n.tar.gz
siftingid0000027,frequencyid0000598,2.126612000,2126612,sifted.SIFT.chr1.txt
individualsmergeid0000026,mutationoverlapid0000599,0.024276000,24276,chr1n.tar.gz
siftingid0000027,mutationoverlapid0000599,2.126612000,2126612,sifted.SIFT.chr1.txt
individualsmergeid0000026,frequencyid0000600,0.024276000,24276,chr1n.tar.gz
siftingid0000027,frequencyid0000600,2.126612000,2126612,sifted.SIFT.chr1.txt
individualsmergeid0000026,mutationoverlapid0000601,0.024276000,24276,chr1n.tar.gz
siftingid0000027,mutationoverlapid0000601,2.126612000,2126612,sifted.SIFT.chr1.txt
individualsmergeid0000026,frequencyid0000602,0.024276000,24276,chr1n.tar.gz
siftingid0000027,frequencyid0000602,2.126612000,2126612,sifted.SIFT.chr1.txt
individualsmergeid0000026,mutationoverlapid0000603,0.024276000,24276,chr1n.tar.gz
siftingid0000027,mutationoverlapid0000603,2.126612000,2126612,sifted.SIFT.chr1.txt
individualsmergeid0000026,frequencyid0000604,0.024276000,24276,chr1n.tar.gz
siftingid0000027,frequencyid0000604,2.126612000,2126612,sifted.SIFT.chr1.txt
individualsmergeid0000026,mutationoverlapid0000605,0.024276000,24276,chr1n.tar.gz
siftingid0000027,mutationoverlapid0000605,2.126612000,2126612,sifted.SIFT.chr1.txt
individualsmergeid0000026,frequencyid0000606,0.024276000,24276,chr1n.tar.gz
siftingid0000027,frequencyid0000606,2.126612000,2126612,sifted.SIFT.chr1.txt
individualsmergeid0000026,mutationoverlapid0000607,0.024276000,24276,chr1n.tar.gz
siftingid0000027,mutationoverlapid0000607,2.126612000,2126612,sifted.SIFT.chr1.txt
individualsmergeid0000026,frequencyid0000608,0.024276000,24276,chr1n.tar.gz
siftingid0000027,frequencyid0000608,2.126612000,2126612,sifted.SIFT.chr1.txt
individualsmergeid0000053,mutationoverlapid0000609,0.024976000,24976,chr2n.tar.gz
siftingid0000054,mutationoverlapid0000609,1.365482000,1365482,sifted.SIFT.chr2.txt
individualsmergeid0000053,frequencyid0000610,0.024976000,24976,chr2n.tar.gz
siftingid0000054,frequencyid0000610,1.365482000,1365482,sifted.SIFT.chr2.txt
individualsmergeid0000053,mutationoverlapid0000611,0.024976000,24976,chr2n.tar.gz
siftingid0000054,mutationoverlapid0000611,1.365482000,1365482,sifted.SIFT.chr2.txt
individualsmergeid0000053,frequencyid0000612,0.024976000,24976,chr2n.tar.gz
siftingid0000054,frequencyid0000612,1.365482000,1365482,sifted.SIFT.chr2.txt
individualsmergeid0000053,mutationoverlapid0000613,0.024976000,24976,chr2n.tar.gz
siftingid0000054,mutationoverlapid0000613,1.365482000,1365482,sifted.SIFT.chr2.txt
individualsmergeid0000053,frequencyid0000614,0.024976000,24976,chr2n.tar.gz
siftingid0000054,frequencyid0000614,1.365482000,1365482,sifted.SIFT.chr2.txt
individualsmergeid0000053,mutationoverlapid0000615,0.024976000,24976,chr2n.tar.gz
siftingid0000054,mutationoverlapid0000615,1.365482000,1365482,sifted.SIFT.chr2.txt
individualsmergeid0000053,frequencyid0000616,0.024976000,24976,chr2n.tar.gz
siftingid0000054,frequencyid0000616,1.365482000,1365482,sifted.SIFT.chr2.txt
individualsmergeid0000053,mutationoverlapid0000617,0.024976000,24976,chr2n.tar.gz
siftingid0000054,mutationoverlapid0000617,1.365482000,1365482,sifted.SIFT.chr2.txt
individualsmergeid0000053,frequencyid0000618,0.024976000,24976,chr2n.tar.gz
siftingid0000054,frequencyid0000618,1.365482000,1365482,sifted.SIFT.chr2.txt
individualsmergeid0000053,mutationoverlapid0000619,0.024976000,24976,chr2n.tar.gz
siftingid0000054,mutationoverlapid0000619,1.365482000,1365482,sifted.SIFT.chr2.txt
individualsmergeid0000053,frequencyid0000620,0.024976000,24976,chr2n.tar.gz
siftingid0000054,frequencyid0000620,1.365482000,1365482,sifted.SIFT.chr2.txt
individualsmergeid0000053,mutationoverlapid0000621,0.024976000,24976,chr2n.tar.gz
siftingid0000054,mutationoverlapid0000621,1.365482000,1365482,sifted.SIFT.chr2.txt
individualsmergeid0000053,frequencyid0000622,0.024976000,24976,chr2n.tar.gz
siftingid0000054,frequencyid0000622,1.365482000,1365482,sifted.SIFT.chr2.txt
individualsmergeid0000080,mutationoverlapid0000623,0.025320000,25320,chr3n.tar.gz
siftingid0000081,mutationoverlapid0000623,1.132161000,1132161,sifted.SIFT.chr3.txt
individualsmergeid0000080,frequencyid0000624,0.025320000,25320,chr3n.tar.gz
siftingid0000081,frequencyid0000624,1.132161000,1132161,sifted.SIFT.chr3.txt
individualsmergeid0000080,mutationoverlapid0000625,0.025320000,25320,chr3n.tar.gz
siftingid0000081,mutationoverlapid0000625,1.132161000,1132161,sifted.SIFT.chr3.txt
individualsmergeid0000080,frequencyid0000626,0.025320000,25320,chr3n.tar.gz
siftingid0000081,frequencyid0000626,1.132161000,1132161,sifted.SIFT.chr3.txt
individualsmergeid0000080,mutationoverlapid0000627,0.025320000,25320,chr3n.tar.gz
siftingid0000081,mutationoverlapid0000627,1.132161000,1132161,sifted.SIFT.chr3.txt
individualsmergeid0000080,frequencyid0000628,0.025320000,25320,chr3n.tar.gz
siftingid0000081,frequencyid0000628,1.132161000,1132161,sifted.SIFT.chr3.txt
individualsmergeid0000080,mutationoverlapid0000629,0.025320000,25320,chr3n.tar.gz
siftingid0000081,mutationoverlapid0000629,1.132161000,1132161,sifted.SIFT.chr3.txt
individualsmergeid0000080,frequencyid0000630,0.025320000,25320,chr3n.tar.gz
siftingid0000081,frequencyid0000630,1.132161000,1132161,sifted.SIFT.chr3.txt
individualsmergeid0000080,mutationoverlapid0000631,0.025320000,25320,chr3n.tar.gz
siftingid0000081,mutationoverlapid0000631,1.132161000,1132161,sifted.SIFT.chr3.txt
